,response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood,subject_injury_nan
9399,2020/09/22 12:24:57,Domestic Abuse-In Progress ,Yes,FORCE   ,,Improvised Weapon,Other Improvised Weapon,Black,Male,28.0,,5,Whittier,1
9400,2020/09/22 15:41:10,Personal Injury Accident ,No,ASLT4   ,,Bodily Force,Takedown,Native American,Male,28.0,Fled in a Vehicle                                                              ,4,Folwell,1
9401,2020/09/22 15:41:10,Personal Injury Accident ,No,ASLT4   ,,Bodily Force,Takedown,Native American,Male,28.0,Tensed                                                                         ,4,Folwell,1
9402,2020/09/22 16:08:16,Assist Other Agency ,No,AOA     ,,Bodily Force,Joint Lock,White,Male,27.0,,3,Powderhorn Park,1
9403,2020/09/22 17:44:22,Assist EMS Personnel ,No,WT      ,,Bodily Force,Joint Lock,Black,Male,25.0,Other                                                                          ,5,Steven's Square - Loring Heights,1
9404,2020/09/22 22:17:06,Overdose-Accidental ,No,CIC     ,,Bodily Force,Joint Lock,Black,Male,34.0,Verbal Non-Compliance                                                          ,1,Downtown West,1
9405,2020/09/23 05:48:54,Person with a Gun ,Yes,DTHRET  ,,Bodily Force,Joint Lock,Black,Female,19.0,,2,Prospect Park - East River Road,1
9406,2020/09/23 16:10:42,Burglary Dwlng In Progress ,No,BURGD   ,,Bodily Force,Takedown,,Male,41.0,Commission of a Crime                                                          ,3,Powderhorn Park,1
9407,2020/09/23 19:38:53,Assault in Progress ,Yes,ROBPER  ,,Bodily Force,Joint Lock,Black,Male,52.0,Commission of a Crime                                                          ,1,Downtown West,1
9408,2020/09/23 21:21:05,Stabbing ,Yes,DASLT2  ,,Taser,Display,White,Male,26.0,Other                                                                          ,4,Near - North,1
9409,2020/09/23 21:35:55,Recover Property ,No,R&C     ,,Bodily Force,Body Weight Pin,White,Male,26.0,Other                                                                          ,4,Jordan,1
9410,2020/09/23 22:53:22,Burglary Business - Report ,Yes,TRSPAS  ,,Taser,Display,White,Female,36.0,Commission of a Crime                                                          ,1,Loring Park,1
9411,2020/09/23 22:53:22,Burglary Business - Report ,Yes,TRSPAS  ,,Taser,Display,Black,Male,33.0,Commission of a Crime                                                          ,1,Loring Park,1
9412,2020/09/24 06:13:06,Miscellaneous ,No,ASLT4   ,,Bodily Force,Knee,White,Male,22.0,Assaulted Officer                                                              ,3,Phillips West,1
9413,2020/09/24 06:13:06,Miscellaneous ,No,ASLT4   ,,Bodily Force,Joint Lock,White,Male,24.0,Commission of a Crime                                                          ,3,Phillips West,1
9414,2020/09/24 06:13:06,Miscellaneous ,No,ASLT4   ,,Chemical Irritant,Personal Mace,White,Male,,Commission of a Crime                                                          ,3,Phillips West,1
9415,2020/09/24 06:13:06,Miscellaneous ,No,ASLT4   ,,Bodily Force,Joint Lock,Black,Male,25.0,Commission of a Crime                                                          ,3,Phillips West,1
9416,2020/09/24 06:13:06,Miscellaneous ,No,ASLT4   ,,Chemical Irritant,Personal Mace,White,Male,22.0,Assaulted Officer                                                              ,3,Phillips West,1
9417,2020/09/24 06:13:06,Miscellaneous ,No,ASLT4   ,,Bodily Force,Body Weight Pin,White,Male,22.0,Assaulted Officer                                                              ,3,Phillips West,1
9418,2020/09/24 06:13:06,Miscellaneous ,No,ASLT4   ,,Bodily Force,Push Away,White,Male,22.0,Assaulted Officer                                                              ,3,Phillips West,1
9419,2020/09/24 06:13:06,Miscellaneous ,No,ASLT4   ,,Chemical Irritant,Crowd Control Mace,White,Male,22.0,Assaulted Officer                                                              ,3,Phillips West,1
9420,2020/09/24 08:57:25,Suspicious Person ,Yes,PFARM   ,,Taser,Red Dot,Black,Male,30.0,,4,Jordan,1
9421,2020/09/24 10:37:27,Unknown Trouble ,No,POVIOL  ,,Bodily Force,Push Away,White,Male,32.0,Other                                                                          ,3,Wenonah,1
9422,2020/09/24 12:20:38,Motor Vehicle Chase ,Yes,ASLT2   ,,Bodily Force,Takedown,Black,Male,25.0,Fled on Foot                                                                   ,3,Seward,1
9423,2020/09/24 12:20:38,Motor Vehicle Chase ,Yes,ASLT2   ,,Bodily Force,Takedown,Black,Male,34.0,Fled in a Vehicle                                                              ,3,Seward,1
9424,2020/09/24 12:20:38,Motor Vehicle Chase ,Yes,ASLT2   ,,Bodily Force,Push Away,Black,Male,25.0,Fled on Foot                                                                   ,3,Seward,1
9425,2020/09/24 15:27:06,Disturbance ,No,TRSPAS  ,,Bodily Force,Joint Lock,Black,Female,23.0,,4,Hawthorne,1
9426,2020/09/24 15:27:06,Disturbance ,No,TRSPAS  ,,Bodily Force,Body Weight Pin,Black,Female,23.0,,4,Hawthorne,1
9427,2020/09/24 15:27:06,Disturbance ,No,TRSPAS  ,,Bodily Force,Body Weight Pin,Black,Female,23.0,,4,Hawthorne,1
9428,2020/09/24 15:27:06,Disturbance ,No,TRSPAS  ,,Bodily Force,Joint Lock,Black,Female,23.0,,4,Hawthorne,1
9429,2020/09/24 18:00:04,Recover Vehicle ,No,R&C     ,,Bodily Force,Body Weight Pin,Black,Male,18.0,Commission of a Crime                                                          ,4,Jordan,1
9430,2020/09/24 18:15:54,Police Event ,No,DAMPRP  ,,Less Lethal,Bean Bag Round,White,Male,,Commission of a Crime                                                          ,1,Downtown West,1
9431,2020/09/25 03:43:32,Domestic Abuse-In Progress ,Yes,DASLT2  ,,Bodily Force,Joint Lock,Black,Male,49.0,Tensed                                                                         ,1,Elliot Park,1
9432,2020/09/25 03:43:32,Domestic Abuse-In Progress ,Yes,DASLT2  ,,Taser,Display,Black,Male,,Commission of a Crime                                                          ,1,Elliot Park,1
9433,2020/09/25 16:28:46,Emotionally Disturb Person ,Yes,FORCE   ,,Bodily Force,Takedown,Black,Male,47.0,Assaulted Officer                                                              ,4,Webber - Camden,1
9434,2020/09/25 16:28:46,Emotionally Disturb Person ,Yes,FORCE   ,,Bodily Force,Takedown,Black,Male,47.0,Assaulted Officer                                                              ,4,Webber - Camden,1
9435,2020/09/25 16:28:46,Emotionally Disturb Person ,Yes,FORCE   ,,Bodily Force,Body Weight Pin,Black,Male,47.0,,4,Webber - Camden,1
9436,2020/09/25 16:28:46,Emotionally Disturb Person ,Yes,FORCE   ,,Maximal Restraint Technique,Side Recovery Position,Black,Male,47.0,Assaulted Officer                                                              ,4,Webber - Camden,1
9437,2020/09/25 16:28:46,Emotionally Disturb Person ,Yes,FORCE   ,,Bodily Force,Joint Lock,Black,Male,47.0,Assaulted Officer                                                              ,4,Webber - Camden,1
9438,2020/09/25 16:28:46,Emotionally Disturb Person ,Yes,FORCE   ,,Bodily Force,Body Weight Pin,Black,Male,47.0,Other                                                                          ,4,Webber - Camden,1
9439,2020/09/25 16:28:46,Emotionally Disturb Person ,Yes,FORCE   ,,Bodily Force,Body Weight Pin,Black,Male,47.0,,4,Webber - Camden,1
9440,2020/09/25 18:10:46,Narcotics ,Yes,NARC    ,,Bodily Force,Body Weight Pin,Black,Male,28.0,Fled on Foot                                                                   ,5,Lowry Hill East,1
9441,2020/09/25 18:10:46,Narcotics ,Yes,NARC    ,,Taser,Arcing,Black,Male,28.0,Fled on Foot                                                                   ,5,Lowry Hill East,1
9442,2020/09/25 19:42:05,Suspicious Person ,Yes,THEFT   ,,Bodily Force,Joint Lock,,Male,30.0,Tensed                                                                         ,5,Lowry Hill East,1
9443,2020/09/25 21:00:54,Person with a Weapon ,Yes,MISC    ,,Bodily Force,Body Weight Pin,Native American,Male,47.0,Other                                                                          ,5,Whittier,1
9444,2020/09/25 21:53:29,Unknown Trouble ,Yes,SUICDE  ,,Bodily Force,Joint Lock,White,Male,31.0,Other                                                                          ,5,Lowry Hill East,1
9445,2020/09/25 23:19:54,Theft ,No,BIKETF  ,,Bodily Force,Joint Lock,White,Female,23.0,Other                                                                          ,1,Downtown East,1
9446,2020/09/25 23:56:27,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Joint Lock,White,Male,36.0,Commission of a Crime                                                          ,5,West Calhoun,1
9447,2020/09/25 23:56:27,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Push Away,White,Male,36.0,Tensed                                                                         ,5,West Calhoun,1
9448,2020/09/26 01:13:35,Assist Other Agency ,No,AOA     ,,Bodily Force,Body Weight Pin,Black,Female,29.0,Fled in a Vehicle                                                              ,4,Near - North,1
9449,2020/09/26 01:13:35,Assist Other Agency ,No,AOA     ,,Bodily Force,Body Weight Pin,Black,Female,29.0,Fled in a Vehicle                                                              ,4,Near - North,1
9450,2020/09/26 01:13:35,Assist Other Agency ,No,AOA     ,,Bodily Force,Joint Lock,Black,Female,29.0,Fled in a Vehicle                                                              ,4,Near - North,1
9451,2020/09/26 01:13:35,Assist Other Agency ,No,AOA     ,,Bodily Force,Body Weight Pin,Black,Male,26.0,Fled in a Vehicle                                                              ,4,Near - North,1
9452,2020/09/26 01:13:35,Assist Other Agency ,No,AOA     ,,Bodily Force,Takedown,Black,Female,29.0,Fled in a Vehicle                                                              ,4,Near - North,1
9453,2020/09/26 03:27:54,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Joint Lock,Native American,Male,28.0,Verbal Non-Compliance                                                          ,5,Linden Hills,1
9454,2020/09/26 05:45:51,Check the Welfare ,Yes,CIC     ,,Improvised Weapon,Other Improvised Weapon,White,Female,,Other                                                                          ,4,Lind - Bohanon,1
9455,2020/09/26 15:45:27,Domestic Abuse-In Progress ,Yes,DASLT5  ,,Improvised Weapon,Other Improvised Weapon,White,Male,31.0,,5,Lowry Hill East,1
9456,2020/09/26 16:31:14,Person with a Weapon ,Yes,R&C     ,,Bodily Force,Joint Lock,Black,Male,30.0,Other                                                                          ,1,Elliot Park,1
9457,2020/09/26 19:27:32,Emotionally Disturb Person ,Yes,DISCON  ,,Bodily Force,Joint Lock,White,Male,58.0,Other                                                                          ,2,Audubon Park,1
9458,2020/09/26 22:27:46,Damage Property-Rpt Only ,No,DAMMV   ,,Bodily Force,Joint Lock,Black,Male,37.0,Verbal Non-Compliance                                                          ,5,East Isles,1
9459,2020/09/26 23:02:29,Drunk/Intoxicated Person ,Yes,WT      ,,Bodily Force,Joint Lock,Black,Female,24.0,,5,Lowry Hill East,1
9460,2020/09/26 23:08:43,Suspicious Vehicle ,No,ASLT4   ,,Bodily Force,Joint Lock,Black,Female,31.0,Assaulted Officer                                                              ,2,Holland,1
9461,2020/09/27 01:04:58,Assault in Progress ,Yes,DASLT5  ,,Bodily Force,Joint Lock,White,Male,35.0,Other                                                                          ,5,Whittier,1
9462,2020/09/27 02:56:44,Fight ,Yes,ASLT3   ,,Bodily Force,Body Weight Pin,,Male,20.0,Other                                                                          ,2,Marcy Holmes,1
9463,2020/09/27 17:27:11,Damage Property-In Progress,Yes,FORCE   ,,Taser,Display,Black,Female,41.0,Other                                                                          ,1,Elliot Park,1
9464,2020/09/27 18:43:26,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,,Female,24.0,Tensed                                                                         ,4,McKinley,1
9465,2020/09/27 18:43:26,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,,Female,24.0,Tensed                                                                         ,4,McKinley,1
9466,2020/09/27 23:06:32,Unwanted Person ,Yes,POSDPA  ,,Taser,Red Dot,Native American,Male,30.0,Commission of a Crime                                                          ,2,Marcy Holmes,1
9467,2020/09/27 23:47:19,Unknown Trouble ,Yes,ASLT5   ,,Taser,Red Dot,Black,Female,33.0,Other                                                                          ,1,Downtown West,1
9468,2020/09/27 23:47:19,Unknown Trouble ,Yes,ASLT5   ,,Bodily Force,Joint Lock,White,Male,39.0,Other                                                                          ,1,Downtown West,1
9469,2020/09/28 00:52:29,Suspicious Vehicle ,No,ASLT2   ,,Taser,Display,White,Male,33.0,Fled in a Vehicle                                                              ,4,Near - North,1
9470,2020/09/28 03:15:30,Unknown Trouble ,Yes,AOA     ,,Taser,Red Dot,Black,Male,26.0,Other                                                                          ,1,Cedar Riverside,1
9471,2020/09/28 16:41:44,Assault in Progress ,Yes,CIC     ,,Taser,Red Dot,White,,15.0,,5,Steven's Square - Loring Heights,1
9472,2020/09/28 17:36:55,Person with a Gun ,Yes,FORCE   ,,Bodily Force,Joint Lock,Black,Male,31.0,Other                                                                          ,1,North Loop,1
